,Fx,Mres,Fres,elementIndex,modelName,combCase
352,126.96253458404541,2.531700380616849,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C9
353,119.80510489654542,1.9228284677452696,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C9
354,126.96253458404541,2.531700380616849,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C10
355,119.80510489654542,1.9228284677452696,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C10
356,126.96253458404541,2.531700380616849,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C26
357,119.80510489654542,1.9228284677452696,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C26
358,126.96253458404541,2.531700380616849,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C27
359,119.80510489654542,1.9228284677452696,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C27
360,126.96253458404541,2.531700380616849,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C40
361,119.80510489654542,1.9228284677452696,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C40
362,126.96253458404541,2.531700380616849,1.2181808797457625,147,models\NP model_04d_deflection.gwb,C41
